id,bar_id,user_id,user_name,added,fill_percentage,product_id,product_name,brand,brand_id,spirit,size,proof,average_msrp,fair_price,shelf_price,popularity
1006497,1006497,100827,james663,2024-04-11,5,18356,Stagg Jr. Batch 15,Stagg,8803,Bourbon,750,131.1,53.3,249.2,263.45,100036
1006498,1006498,100827,james663,2024-02-02,10,18778,Remus Repeal Reserve VI,Remus,586,Bourbon,750,100,109.99,153.09,209.47,1980
1006499,1006499,100827,james663,2023-09-09,0,21024,Stagg 127.8 Proof,Stagg,3640,Bourbon,750,127.8,60,168.23,259.78,
1006500,1006500,100827,james663,2023-10-11,75,1753,Chattanooga Whiskey Experimental Single Barrel 75,Chattanooga,3436,Bourbon,750,102,48.99,49.34,50.39,1700
1006501,1006501,100827,james663,2023-09-19,50,17688,Old Forester Rye Barrel Strength Single Barrel,Old,152,Rye,750,128.1,79.99,124.24,124.97,200
1006502,1006502,100827,james663,2023-04-07,5,1629,Michter's US1 Kentucky Straight Bourbon,Michter's,405,Bourbon,750,91,41.82,72.44,63.99,100061
1006503,1006503,100828,olivia527,2024-03-11,10,633,Michter's Barrel Strength Rye Whiskey,Michter's,405,Rye,750,111.8,79.02,204.81,215.39,100025
1006504,1006504,100828,olivia527,2023-10-28,25,4448,Weller Single Barrel,Weller,156,Bourbon,750,97.0,55.95,252.98,748.99,100087
1006505,1006505,100828,olivia527,2023-08-18,5,3097,Elijah Craig 23 Year Single Barrel,Elijah,2,Bourbon,750,90,199.98,476.63,1304.99,1700
1006506,1006506,100828,olivia527,2024-02-24,75,15987,Alberta Premium Cask Strength,Alberta,2824,Rye,750,132,72.45,83.16,78.7,1980
1006507,1006507,100829,kate657,2023-06-06,0,1753,Chattanooga Whiskey Experimental Single Barrel 75,Chattanooga,3436,Bourbon,750,102,48.99,49.34,50.39,1700
1006508,1006508,100829,kate657,2023-09-09,50,3205,Rabbit Hole Dareringer Sherry Bourbon Cask,Rabbit,573,Bourbon,750,93,71.45,111.06,94.89,200
1006509,1006509,100829,kate657,2023-05-31,10,44603,Maker's Mark Cellar Aged 2024 Release,Maker's,333,Bourbon,750,119.3,174.99,330.08,551.99,100046
1006510,1006510,100829,kate657,2023-11-23,100,14239,Ezra Brooks Cask Strength,Ezra,324,Bourbon,750,120,52.46,75.43,53.46,200
1006511,1006511,100829,kate657,2023-10-03,100,1643,1792 Small Batch,1792,42,Bourbon,750,93.7,30.3,45.11,33.22,100056
1006512,1006512,100829,kate657,2023-02-08,0,20692,Maker's Mark Cellar Aged 2023 Release,Maker's,333,Bourbon,750,115,159.98,225.15,458.16,
1006513,1006513,100829,kate657,2023-09-07,75,634,Murray Hill Club Bourbon,Murray,406,Bourbon,750,103,107.48,116.01,115.32,200
1006514,1006514,100829,kate657,2023-04-24,75,1584,Chicken Cock Straight Bourbon,Chicken,664,Bourbon,750,90,61.47,80.01,64.65,200
1006515,1006515,100829,kate657,2024-01-13,50,1753,Chattanooga Whiskey Experimental Single Barrel 75,Chattanooga,3436,Bourbon,750,102,48.99,49.34,50.39,1700
1006516,1006516,100830,tom363,2023-03-06,10,4952,Elijah Craig 18 Year Single Barrel,Elijah,2,Bourbon,750,90,136.4,236.83,282.16,100078
1006517,1006517,100830,tom363,2023-09-24,50,1522,Russell's Reserve 10 Year,Russell's,191,Bourbon,750,90.0,45.99,56.99,48.74,100122
1006518,1006518,100831,danielking,2024-01-27,75,726,Macallan 12 Year Double Cask,Macallan,275,Scotch,750,86,64.77,92.88,78.49,200
1006519,1006519,100831,danielking,2024-01-24,50,1296,Knob Creek 12 Year,Knob,189,Bourbon,750,100.0,61.99,86.81,91.29,100113
1006520,1006520,100831,danielking,2023-08-26,5,2331,Eagle Rare 10 Year,Eagle,542,Bourbon,375,90,17.63,63.59,24.99,
1006521,1006521,100831,danielking,2023-05-07,10,4952,Elijah Craig 18 Year Single Barrel,Elijah,2,Bourbon,750,90,136.4,236.83,282.16,100078
1006522,1006522,100831,danielking,2023-08-30,10,17063,Yellowstone Limited Edition 2021,Yellowstone,272,Bourbon,750,101,99.99,118.49,173.99,600
1006523,1006523,100831,danielking,2023-10-23,50,2419,Crown Royal Regal Apple,Crown,182,Canadian Whisky,750,70,26.7,32.37,28.66,1700
1006524,1006524,100831,danielking,2024-03-22,50,3672,Angel's Envy Cask Strength,Angel's,96,Bourbon,750,119.3,218.73,226.76,250.83,100
1006525,1006525,100831,danielking,2023-01-21,75,542,Green Spot,Green,379,Irish Whiskey,750,80,66.19,75.21,69.16,200
1006526,1006526,100832,jamesdavis,2023-04-24,100,1510,Booker's Bourbon,Booker's,647,Bourbon,750,129.2,86.86,133.7,108.69,100031
1006527,1006527,100832,jamesdavis,2023-12-12,0,4792,Elijah Craig Small Batch,Elijah,2,Bourbon,750,94,27.78,45.78,27.05,100045
1006528,1006528,100832,jamesdavis,2023-06-23,50,16602,Sam Houston Bourbon 15 Year,Sam,499,Bourbon,750,103,129.99,140,138.33,200
1006529,1006529,100832,jamesdavis,2023-10-16,50,542,Green Spot,Green,379,Irish Whiskey,750,80,66.19,75.21,69.16,200
1006530,1006530,100832,jamesdavis,2024-01-24,50,20831,Booker's Bourbon 2023-03 Mighty Fine Batch,Booker's,647,Bourbon,750,122,89.99,156.5,137.67,
1006531,1006531,100832,jamesdavis,2023-11-08,50,16995,Bardstown Discovery Series No. 5,Bardstown,778,Bourbon,750,104.7,134.97,167.84,192.61,1980
1006532,1006532,100832,jamesdavis,2023-02-19,75,3617,Blue Note Bourbon,Blue,3068,Bourbon,750,93,49.99,59.33,37.99,200
1006533,1006533,100832,jamesdavis,2023-07-11,0,1805,Sazerac Rye Whiskey,Sazerac,705,Rye,750,90.0,28.73,46.77,51.89,100054
1006534,1006534,100832,jamesdavis,2023-04-05,10,16613,Barrell Seagrass Rye Whiskey,Barrell,146,Rye,750,118.4,87.46,94.18,90.06,200
1006535,1006535,100832,jamesdavis,2023-12-30,25,12152,Fortaleza Reposado Tequila,Fortaleza,,,750,80,57.95,110.2,62.58,
1006536,1006536,100833,olivia805,2023-09-02,10,670,Coopers' Craft Barrel Reserve,Coopers',2494,Bourbon,750,100,32.22,44.66,40.03,100045
1006537,1006537,100833,olivia805,2023-10-21,25,2848,Eagle Rare 10 Year,Eagle,542,Bourbon,750,90.0,39.99,66.25,49.99,100519
1006538,1006538,100833,olivia805,2023-04-10,10,17399,Elijah Craig Barrel Proof Batch A121,Elijah,2,Bourbon,750,124,69.97,86.86,117.86,1200
1006539,1006539,100833,olivia805,2023-08-19,0,4857,Bernheim Original Kentucky Straight Wheat Whiskey,Bernheim,916,Whiskey,750,90,29.9,38.72,40.32,1700
1006540,1006540,100833,olivia805,2023-10-04,0,17211,Blue Note Juke Joint Whiskey Uncut Unfiltered,Blue,3068,Bourbon,750,122,49.99,61.86,55.33,200
1006541,1006541,100833,olivia805,2023-02-19,10,1587,Willett Pot Still Reserve Bourbon,Willett,2986,Bourbon,750,94,52.21,73.74,45.71,100083
1006542,1006542,100833,olivia805,2023-02-01,5,1510,Booker's Bourbon,Booker's,647,Bourbon,750,129.2,86.86,133.7,108.69,100031
1006543,1006543,100833,olivia805,2023-06-04,25,281,Jefferson's Ocean Aged At Sea Voyage 17,Jefferson's,232,Bourbon,750,90,50.24,64.63,56.27,200
1006544,1006544,100833,olivia805,2023-11-15,0,1586,Weller 12 Year The Original Wheated Bourbon,Weller,8728,Bourbon,750,90,159.99,178.62,234.49,100251
1006545,1006545,100834,daniel_alex,2023-03-22,0,21242,George T. Stagg 2023 Release,George,352,Bourbon,750,135.0,124.97,622.6,1062.5,100049
1006546,1006546,100834,daniel_alex,2024-01-12,10,2849,Hancock's President's Reserve Bourbon,Hancock's,2320,Bourbon,750,88.9,51.64,128.09,189.89,100043
1006547,1006547,100834,daniel_alex,2024-01-18,100,3819,1792 Single Barrel,1792,42,Bourbon,750,98.6,41.35,68,52.99,100080
1006548,1006548,100834,daniel_alex,2023-08-14,50,19971,Penelope 5 Year Toasted Barrel,Penelope,2817,Bourbon,750,100.0,69.98,93.12,58.9,100058
1006549,1006549,100834,daniel_alex,2023-04-25,10,4723,Jameson Black Barrel,Jameson,214,Irish Whiskey,750,80,39.16,49.99,40.89,80
1006550,1006550,100834,daniel_alex,2023-10-19,50,2594,Eagle Rare 17 Year,Eagle,542,Bourbon,750,90,103.54,681.17,1998.89,100
1006551,1006551,100835,james97,2023-05-17,10,46347,Jack Daniel's Coy Hill Barrelhouse 8 2024 Special Release Single Barrel Whiskey,Jack,231,Whiskey,750,135,79.99,252.21,549.99,100062
1006552,1006552,100835,james97,2023-10-22,50,14147,Blanton's,Blanton's,10,Bourbon,375,93,31.99,53.88,84.99,
1006553,1006553,100835,james97,2023-10-29,100,2214,Old Forester 1910 Old Fine Whiskey,Old,152,Bourbon,750,93,53.62,67.48,53.19,100059
1006554,1006554,100835,james97,2023-07-21,50,14242,Wild Turkey 101 Rye,Wild,191,Rye,750,101,26.97,27.71,27.99,200
1006555,1006555,100835,james97,2023-01-21,0,38465,Maker's Mark Wood Finish Series The Heart Release 2024,Maker's,333,Bourbon,750,111.7,75,108.96,146.15,100077
1006556,1006556,100835,james97,2024-01-04,25,4708,Wild Turkey 101,Wild,191,Bourbon,750,101,25.4,39.44,27.85,100040
1006557,1006557,100835,james97,2024-04-10,5,3755,Angel's Envy Rye,Angel's,96,Rye,750,100,95.69,125.56,110,100
1006558,1006558,100835,james97,2023-05-28,0,1708,Bowman Brothers Small Batch,Bowman,687,Bourbon,750,90,31.35,55.59,33.58,100049
1006559,1006559,100835,james97,2024-03-25,5,19806,John J. Bowman Single Barrel Limited Edition,John,3248,Bourbon,750,100,50,85.75,54.99,100060
1006560,1006560,100835,james97,2023-02-17,5,17924,Heaven Hill 17 Year Heritage Collection 2022 Release,Heaven,430,Bourbon,750,118,274.99,646.78,1615.71,1600
1006561,1006561,100835,james97,2023-07-02,100,3286,High West Double Rye,High,350,Rye,750,92,37.38,44.45,40.8,200
1006562,1006562,100836,robert797,2024-04-05,75,592,Lagavulin 16 Year,Lagavulin,392,Single Malt Scotch Whisky,750,86.0,102.22,119.13,114.42,200
1006563,1006563,100836,robert797,2023-10-27,10,39943,Heaven Hill Grain to Glass-Rye,Heaven,430,Whiskey,750,123.2,99,106.43,128.73,100051
1006564,1006564,100836,robert797,2023-09-04,0,17397,Old Fitzgerald 8 Year - Spring 2021,Old,234,Bourbon,750,100,84.99,191.83,234.55,1600
1006565,1006565,100836,robert797,2023-03-16,50,20005,"Booker's 7 Year ""Apprentice Batch"" - 2023",Booker's,647,Bourbon,750,125.5,,105.83,114.39,200
1006566,1006566,100836,robert797,2023-09-25,5,21466,James E. Pepper Barrel Proof Bourbon,James,550,Bourbon,750,105.4,64.99,80.06,72.48,100045
1006567,1006567,100836,robert797,2023-10-07,50,3317,Michter's Limited Release Toasted Barrel Bourbon,Michter's,405,Bourbon,750,91.4,70.66,205.5,299.99,100049
1006568,1006568,100836,robert797,2023-08-15,0,15946,Smoke Wagon Uncut Unfiltered Bourbon,Smoke,2808,Bourbon,750,116,64.99,107.24,147.89,100029
1006569,1006569,100837,mike136,2024-04-08,0,651,Willett Pot Still Reserve Bourbon,Willett,2986,Bourbon,1750,94,112.49,134.22,113.29,
1006570,1006570,100838,jakeallen,2023-12-04,5,18104,Weller 12 Year 1 Liter,Weller,156,Bourbon,1000,90.0,54.47,177.5,379.66,
1006571,1006571,100838,jakeallen,2024-01-01,5,2973,Knob Creek Rye,Knob,189,Rye,750,100,34.38,41.77,37.16,200
1006572,1006572,100838,jakeallen,2023-03-28,5,13955,Rabbit Hole Cavehill,Rabbit,573,Bourbon,750,95,59.97,100.85,65.99,200
1006573,1006573,100838,jakeallen,2024-02-20,0,3671,"E.H. Taylor, Jr. Straight Rye",E.H.,210,Rye,750,100.0,79.99,171.45,197.89,100111
1006574,1006574,100839,jakesmith,2023-10-24,0,22361,Elijah Craig Barrel Proof A124,Elijah,2,Bourbon,750,119,74.99,94.63,92.81,
1006575,1006575,100839,jakesmith,2023-03-28,50,48400,Stagg 24B,Stagg,3640,Bourbon,750,127.8,,163.28,219.99,100150
1006576,1006576,100839,jakesmith,2024-03-13,0,16078,Russell's Reserve 13 Years Bourbon,Russell's,496,Bourbon,750,114.8,109.97,246.23,264.99,100064
1006577,1006577,100839,jakesmith,2023-02-08,75,19223,Old Fitzgerald 19 Year - Fall 2022,Old,234,Bourbon,750,100,239.97,438.87,1045.98,200
1006578,1006578,100839,jakesmith,2023-05-17,5,1584,Chicken Cock Straight Bourbon,Chicken,664,Bourbon,750,90,61.47,80.01,64.65,200
1006579,1006579,100839,jakesmith,2023-07-26,0,3860,Jack Daniel's,Jack,231,Whiskey,750,80,24.21,35.04,27.29,100039
1006580,1006580,100839,jakesmith,2023-07-27,0,2192,Sazerac Rye 18 Year,Sazerac,705,Rye,750,90,104.13,532.86,1907.83,100
1006581,1006581,100839,jakesmith,2023-08-25,5,39943,Heaven Hill Grain to Glass-Rye,Heaven,430,Whiskey,750,123.2,99,106.43,128.73,100051
1006582,1006582,100839,jakesmith,2023-02-22,50,18767,Maker’s Mark 2022 Wood Finishing Series BRT-01,Maker’s,333,Bourbon,750,109,62.47,99.03,59.99,200
1006583,1006583,100839,jakesmith,2023-04-15,5,2419,Crown Royal Regal Apple,Crown,182,Canadian Whisky,750,70,26.7,32.37,28.66,1700
1006584,1006584,100839,jakesmith,2023-10-12,5,17318,Jack Daniel's 10 Year,Jack,231,Whiskey,750,97,84.95,179.31,274.97,100039
1006585,1006585,100840,robert943,2023-12-14,5,17354,George Dickel x Leopold Brothers Collaboration,George,486,Whiskey,750,100,109.98,126.61,120.79,1800
1006586,1006586,100840,robert943,2023-08-24,25,5196,High West Bourye,High,350,Whiskey,750,92,80.58,86.76,85.66,80
1006587,1006587,100840,robert943,2023-05-31,0,17138,Remus Repeal Reserve V,Remus,586,Bourbon,750,100,90,241.09,149.99,1600
1006588,1006588,100840,robert943,2023-01-04,0,21010,Booker’s Bourbon 2023-04 - The Storyteller Batch,Booker’s,647,Bourbon,750,127,109,143.81,121.21,
1006589,1006589,100840,robert943,2024-04-16,75,21242,George T. Stagg 2023 Release,George,352,Bourbon,750,135.0,124.97,622.6,1062.5,100049
1006590,1006590,100840,robert943,2023-08-27,25,2581,WhistlePig 6 Year Piggyback Rye,WhistlePig,3549,Rye,750,96.6,47.48,67.17,62.99,200
1006591,1006591,100840,robert943,2023-07-24,75,18002,Evan Williams Single Barrel Vintage 2014,Evan,167,Bourbon,750,86.6,28.75,55.34,135.11,200
1006592,1006592,100840,robert943,2023-06-07,5,363,Jim Beam Double Oak,Jim,247,Bourbon,750,86,22.9,28.12,25.74,200
1006593,1006593,100840,robert943,2023-04-26,100,4299,Jack Daniel's Single Barrel Select,Jack,231,Whiskey,750,94,48.14,76.97,59.42,100044
1006594,1006594,100840,robert943,2023-08-19,0,2192,Sazerac Rye 18 Year,Sazerac,705,Rye,750,90,104.13,532.86,1907.83,100
1006595,1006595,100840,robert943,2023-09-08,50,4450,Buffalo Trace,Buffalo,245,Bourbon,1000,90,31.77,58.32,39,100050
1006596,1006596,100841,olivia892,2023-11-12,5,18185,Jack Daniel’s Triple Mash,Jack,231,Whiskey,700,100,36.48,46.87,59.99,
1006597,1006597,100841,olivia892,2023-09-16,5,4776,Pappy Van Winkle 20 Year Family Reserve,Pappy,370,Bourbon,750,90.4,218.31,1072.05,2399.9,1800
1006598,1006598,100841,olivia892,2023-03-01,75,2973,Knob Creek Rye,Knob,189,Rye,750,100,34.38,41.77,37.16,200
1006599,1006599,100841,olivia892,2024-03-31,10,2594,Eagle Rare 17 Year,Eagle,542,Bourbon,750,90,103.54,681.17,1998.89,100
1006600,1006600,100841,olivia892,2023-10-19,100,17089,Woodford Reserve Master's Collection Batch Proof 128.3,Woodford,2004,Bourbon,750,128,130,187.36,350.89,1960
1006601,1006601,100841,olivia892,2023-02-13,25,3181,Yamazaki 12 Year,Yamazaki,238,Japanese Whisky,700,86,134.15,231.33,174.56,200
1006602,1006602,100841,olivia892,2023-12-19,25,670,Coopers' Craft Barrel Reserve,Coopers',2494,Bourbon,750,100,32.22,44.66,40.03,100045
1006603,1006603,100842,sophia799,2023-02-12,25,3317,Michter's Limited Release Toasted Barrel Bourbon,Michter's,405,Bourbon,750,91.4,70.66,205.5,299.99,100049
1006604,1006604,100842,sophia799,2023-03-11,10,5208,Ancient Age,Ancient,93,Bourbon,750,80,11.89,14.3,15.24,100
1006605,1006605,100842,sophia799,2023-05-20,100,3773,Four Roses Small Batch,Four,148,Bourbon,750,90,33.42,49.36,36.56,100037
1006606,1006606,100843,sarah790,2023-06-13,50,19223,Old Fitzgerald 19 Year - Fall 2022,Old,234,Bourbon,750,100,239.97,438.87,1045.98,200
1006607,1006607,100843,sarah790,2023-12-16,5,16674,Old Fitzgerald 16 Year,Old,234,Bourbon,750,100,155.69,346.14,796.95,1999
1006608,1006608,100843,sarah790,2023-11-03,25,4739,Colonel E.H. Taylor Barrel Proof - Batch 6,Colonel,210,Bourbon,750,128.1,70.78,366.21,422.99,1800
1006609,1006609,100843,sarah790,2023-06-04,10,21689,Crown Royal Blackberry,Crown,182,Canadian Whisky,750,70,33.95,43.69,36.67,100067
1006610,1006610,100843,sarah790,2024-03-02,75,2833,Basil Hayden's Bourbon,Basil,330,Bourbon,375,80,21.92,41.74,24.05,80
1006611,1006611,100843,sarah790,2023-01-27,0,19465,Larceny Barrel Proof A123,Larceny,587,Bourbon,750,126,59.99,96.48,93.64,1600
1006612,1006612,100843,sarah790,2023-04-17,0,17921,Old Fitzgerald 17 Year,Old,234,Bourbon,750,100,109.99,350.74,1072.98,1000
1006613,1006613,100843,sarah790,2023-08-26,5,17181,Booker’s Bourbon 2021-03 Bardstown Batch,Booker’s,647,Bourbon,750,127,89.99,166.78,229.99,200
1006614,1006614,100844,daniel-tom,2023-05-23,75,13891,Blue Spot 7 Year Batch 3,Blue,8935,Whisky,700,117.8,109.99,152.28,304.49,1800
1006615,1006615,100844,daniel-tom,2023-05-26,50,2849,Hancock's President's Reserve Bourbon,Hancock's,2320,Bourbon,750,88.9,51.64,128.09,189.89,100043
1006616,1006616,100844,daniel-tom,2023-06-02,50,1282,Willett Family Estate Small Batch Rye 4 Year,Willett,2986,Rye,750,110,60.58,89.01,93.69,100049
1006617,1006617,100844,daniel-tom,2023-06-17,50,17040,Horse Soldier Barrel Strength,Horse,3188,Bourbon,750,115,85.97,97.49,89.13,600
1006618,1006618,100844,daniel-tom,2023-04-05,10,4905,Elmer T. Lee,Elmer,700,Bourbon,750,90,56.66,147.57,329.87,100142
1006619,1006619,100844,daniel-tom,2023-04-19,0,12902,Calumet Farm 14 Year,Calumet,769,Bourbon,750,96.2,119.96,138.54,133.32,1800
1006620,1006620,100844,daniel-tom,2023-07-15,10,726,Macallan 12 Year Double Cask,Macallan,275,Scotch,750,86,64.77,92.88,78.49,200
1006621,1006621,100844,daniel-tom,2023-11-15,5,2193,Evan Williams Bottled in Bond White Label,Evan,167,Bourbon,750,100,17.02,32.19,20.19,1999
1006622,1006622,100844,daniel-tom,2024-01-18,0,3560,I.W. Harper 15 Year,I.W.,2532,Bourbon,750,86.0,75,123.8,94.99,200
1006623,1006623,100845,kate721,2023-12-21,75,17802,Stagg Jr. - Batch #17,Stagg,3640,Bourbon,750,128.7,53.3,228.07,389.27,200
1006624,1006624,100845,kate721,2023-03-30,5,2993,Stagg Jr.,Stagg,3640,Bourbon,750,134.4,49.46,147.92,172.99,100027
1006625,1006625,100845,kate721,2023-01-05,5,3249,Wild Turkey Rare Breed Barrel Proof Rye,Wild,191,Rye,750,116,57.48,81.77,74.89,200
1006626,1006626,100845,kate721,2023-08-07,5,17389,Redwood Empire Rocket Top BIB Rye,Redwood,445,Rye,750,100,69.99,84.93,87.15,200
1006627,1006627,100845,kate721,2023-03-25,0,17211,Blue Note Juke Joint Whiskey Uncut Unfiltered,Blue,3068,Bourbon,750,122,49.99,61.86,55.33,200
1006628,1006628,100845,kate721,2023-11-21,25,3671,"E.H. Taylor, Jr. Straight Rye",E.H.,210,Rye,750,100.0,79.99,171.45,197.89,100111
1006629,1006629,100845,kate721,2023-11-16,5,20574,Little Book Chapter 7: In Retrospect,Little,823,Whiskey,750,118,159.98,227.42,170,
1006630,1006630,100845,kate721,2023-04-26,50,18508,Willett Wheated 8 Year,Willett,2986,Bourbon,750,108,249.99,339.41,270.58,100037
1006631,1006631,100845,kate721,2023-04-08,100,2214,Old Forester 1910 Old Fine Whiskey,Old,152,Bourbon,750,93,53.62,67.48,53.19,100059
1006632,1006632,100845,kate721,2023-09-23,100,44603,Maker's Mark Cellar Aged 2024 Release,Maker's,333,Bourbon,750,119.3,174.99,330.08,551.99,100046
1006633,1006633,100845,kate721,2023-06-17,5,18110,Evan Williams Single Barrel Vintage 2012,Evan,167,Bourbon,750,86.6,28.75,35.19,39.02,600
1006634,1006634,100846,john938,2023-05-05,75,3454,Elijah Craig Straight Rye Whiskey,Elijah,2,Rye,750,94,32.3,40.84,33.54,200
1006635,1006635,100846,john938,2024-02-21,25,2803,Weller Special Reserve,Weller,156,Bourbon,750,90.0,29.49,58.63,64.99,100328
1006636,1006636,100846,john938,2023-10-30,75,17156,George Remus Single Barrel,George,586,Bourbon,750,121.9,54.99,73.06,66.49,200
1006637,1006637,100846,john938,2023-09-11,10,4476,Michter's Toasted Barrel Strength Rye Whiskey,Michter's,405,Rye,750,120,62.66,93.42,138.83,200
1006638,1006638,100846,john938,2023-01-25,0,1046,Double Eagle Very Rare,Double,542,Bourbon,750,90,1944.94,3048.26,12138.3,1996
1006639,1006639,100847,victoriawright,2024-04-01,0,17248,Benchmark Full Proof,Benchmark,3330,Bourbon,750,125,21.47,33.47,25.99,100037
1006640,1006640,100847,victoriawright,2023-02-08,100,19848,Blood Oath Pact No.9,Blood,849,Bourbon,750,98,134.97,273.22,248.4,1400
1006641,1006641,100847,victoriawright,2024-01-13,5,17247,Benchmark Bonded,Benchmark,3330,Bourbon,750,100,19.97,27.3,23.19,100029
1006642,1006642,100847,victoriawright,2023-01-21,10,17064,Jack Daniel's Bottled in Bond,Jack,231,Whiskey,1000,100,37.99,56.2,98.11,600
1006643,1006643,100847,victoriawright,2023-07-12,25,17358,Jack Daniel's Coy Hill Single Barrel,Jack,231,Whiskey,750,148,69.99,276.99,572.89,1996
1006644,1006644,100847,victoriawright,2023-05-03,75,2592,Barrell Bourbon Single Barrel,Barrell,146,Bourbon,750,120,98.56,107.76,110.39,1980
1006645,1006645,100847,victoriawright,2023-08-13,50,286,Buffalo Trace Kosher Wheat 7 Year,Buffalo,245,Bourbon,750,94.0,39.99,85.93,79.98,200
1006646,1006646,100847,victoriawright,2023-04-13,75,263,Old Forester 1920 Prohibition Style,Old,152,Bourbon,750,115,59.33,72.85,67.99,100076
1006647,1006647,100847,victoriawright,2023-09-19,5,20831,Booker's Bourbon 2023-03 Mighty Fine Batch,Booker's,647,Bourbon,750,122,89.99,156.5,137.67,
1006648,1006648,100847,victoriawright,2023-06-08,10,17246,Benchmark Top Floor,Benchmark,3330,Bourbon,750,86,17.47,24.94,17.89,200
1006649,1006649,100847,victoriawright,2023-04-04,10,50056,George T Stagg - 2024,George,352,Bourbon,750,136.1,150,486.09,977.78,100131
1006650,1006650,100847,victoriawright,2024-01-30,10,16458,Castle & Key Restoration Rye,Castle,2983,Rye,750,103,42.99,44.06,47.26,600
1006651,1006651,100847,victoriawright,2023-08-19,75,17776,Green River Bourbon DSP-KY-10,Green,3445,Bourbon,750,90,34.99,47.06,34.99,600
1006652,1006652,100847,victoriawright,2023-07-15,0,20692,Maker's Mark Cellar Aged 2023 Release,Maker's,333,Bourbon,750,115,159.98,225.15,458.16,
1006653,1006653,100847,victoriawright,2023-08-28,100,17126,Old Bardstown Bottled in Bond,Old,820,Bourbon,750,100,19.99,22.16,23.67,200
1006654,1006654,100848,kate_lily,2024-01-07,25,1165,Four Roses Single Barrel Straight Bourbon,Four,148,Bourbon,750,120,56.64,68.79,116.7,200
1006655,1006655,100848,kate_lily,2023-12-15,75,17246,Benchmark Top Floor,Benchmark,3330,Bourbon,750,86,17.47,24.94,17.89,200
1006656,1006656,100849,john537,2023-05-19,25,2193,Evan Williams Bottled in Bond White Label,Evan,167,Bourbon,750,100,17.02,32.19,20.19,1999
1006657,1006657,100849,john537,2023-06-04,50,3755,Angel's Envy Rye,Angel's,96,Rye,750,100,95.69,125.56,110,100
1006658,1006658,100849,john537,2023-08-13,100,4723,Jameson Black Barrel,Jameson,214,Irish Whiskey,750,80,39.16,49.99,40.89,80
1006659,1006659,100849,john537,2023-07-16,50,2419,Crown Royal Regal Apple,Crown,182,Canadian Whisky,750,70,26.7,32.37,28.66,1700
1006660,1006660,100849,john537,2023-03-19,0,18228,Larceny Barrel Proof Batch B522,Larceny,587,Bourbon,750,123.8,59.99,70.21,69.99,200
1006661,1006661,100849,john537,2023-05-01,25,1211,Old Rip Van Winkle 10 Year,Old,370,Bourbon,750,107.0,129.99,576.68,816.66,100108
1006662,1006662,100849,john537,2023-11-27,25,18042,Stagg Jr. - Batch #16,Stagg,3640,Bourbon,750,131,53.3,139.68,367.16,200
1006663,1006663,100849,john537,2023-02-18,25,3956,Belle Meade Bourbon,Belle,154,Bourbon,750,90.4,48.72,51.57,60.13,100
1006664,1006664,100849,john537,2024-02-16,75,32717,Jim Beam Black 7 Year,Jim,247,Bourbon,750,90,25,35.76,26.49,100026
1006665,1006665,100849,john537,2024-03-29,5,17358,Jack Daniel's Coy Hill Single Barrel,Jack,231,Whiskey,750,148,69.99,276.99,572.89,1996
1006666,1006666,100850,anna415,2023-08-30,0,1297,Russell's Reserve 6 Years Rye,Russell's,496,Rye,750,90,41.26,48.3,48.16,200
1006667,1006667,100850,anna415,2023-04-01,75,2193,Evan Williams Bottled in Bond White Label,Evan,167,Bourbon,750,100,17.02,32.19,20.19,1999
1006668,1006668,100850,anna415,2023-06-12,100,17632,Elijah Craig Barrel Proof Batch A122,Elijah,2,Bourbon,750,121,69.97,127.1,90.02,1200
1006669,1006669,100850,anna415,2023-01-30,100,3793,High West American Prairie Bourbon,High,350,Bourbon,750,92,36.82,57.5,40.8,100
1006670,1006670,100850,anna415,2023-07-01,5,4783,Woodford Reserve Double Oaked,Woodford,2004,Bourbon,1000,90.4,66.99,91.49,73.69,
1006671,1006671,100850,anna415,2023-12-06,5,3617,Blue Note Bourbon,Blue,3068,Bourbon,750,93,49.99,59.33,37.99,200
1006672,1006672,100850,anna415,2023-06-21,0,11663,Clase Azul Reposado,Clase,1344,Tequila,750,80,122.7,194.98,181.7,200
1006673,1006673,100850,anna415,2023-06-03,75,4709,Woodinville Straight Bourbon,Woodinville,556,Bourbon,750,90,39.17,58.44,57.15,200
1006674,1006674,100850,anna415,2023-01-26,75,3454,Elijah Craig Straight Rye Whiskey,Elijah,2,Rye,750,94,32.3,40.84,33.54,200
1006675,1006675,100851,alex787,2023-11-20,75,15989,Maker's Mark 2021 Wood Finishing Series FAE-01,Maker's,333,Bourbon,750,111,59.57,134.68,69.86,200
1006676,1006676,100851,alex787,2023-08-04,5,17221,Redwood Empire Grizzly Beast Straight Bourbon Bottled in Bond,Redwood,445,Bourbon,750,100,79.99,105.9,117.59,200
1006677,1006677,100851,alex787,2023-04-25,25,17247,Benchmark Bonded,Benchmark,3330,Bourbon,750,100,19.97,27.3,23.19,100029
1006678,1006678,100851,alex787,2023-12-12,75,435,Crown Royal,Crown,182,Canadian Whisky,750,80,25.72,43.8,30.99,1996
1006679,1006679,100851,alex787,2023-10-08,25,651,Willett Pot Still Reserve Bourbon,Willett,2986,Bourbon,1750,94,112.49,134.22,113.29,
